,state,district,year,crop,season,area,production,yield
1114,PUNJAB,SANGRUR,2009,Arhar (Tur),Kharif,500.0,400.0,0.8
1115,PUNJAB,SANGRUR,2010,Arhar (Tur),Kharif,400.0,300.0,0.75
1116,PUNJAB,SANGRUR,2012,Arhar (Tur),Kharif,400.0,300.0,0.75
1117,PUNJAB,AMRITSAR,1998,Urad,Kharif,400.0,200.0,0.5
1118,PUNJAB,AMRITSAR,1999,Urad,Kharif,400.0,200.0,0.5
1119,PUNJAB,AMRITSAR,2002,Urad,Kharif,700.0,300.0,0.428571428571
1120,PUNJAB,AMRITSAR,2003,Urad,Kharif,800.0,300.0,0.375
1121,PUNJAB,AMRITSAR,2004,Urad,Kharif,300.0,100.0,0.333333333333
1122,PUNJAB,AMRITSAR,2005,Urad,Kharif,200.0,100.0,0.5
1123,PUNJAB,AMRITSAR,2006,Urad,Kharif,300.0,100.0,0.333333333333
1124,PUNJAB,AMRITSAR,2007,Urad,Kharif,500.0,200.0,0.4
1125,PUNJAB,AMRITSAR,2008,Urad,Kharif,200.0,100.0,0.5
1126,PUNJAB,AMRITSAR,2009,Urad,Kharif,200.0,200.0,1.0
1127,PUNJAB,AMRITSAR,2010,Urad,Kharif,300.0,200.0,0.666666666667
1128,PUNJAB,AMRITSAR,2012,Urad,Kharif,200.0,100.0,0.5
1129,PUNJAB,GURDASPUR,1998,Urad,Kharif,2700.0,1300.0,0.481481481481
1130,PUNJAB,GURDASPUR,1999,Urad,Kharif,1900.0,1000.0,0.526315789474
1131,PUNJAB,GURDASPUR,2002,Urad,Kharif,2000.0,1100.0,0.55
1132,PUNJAB,GURDASPUR,2003,Urad,Kharif,2400.0,1000.0,0.416666666667
1133,PUNJAB,GURDASPUR,2004,Urad,Kharif,2200.0,1200.0,0.545454545455
1134,PUNJAB,GURDASPUR,2005,Urad,Kharif,1800.0,900.0,0.5
1135,PUNJAB,GURDASPUR,2006,Urad,Kharif,2200.0,1000.0,0.454545454545
1136,PUNJAB,GURDASPUR,2007,Urad,Kharif,2000.0,900.0,0.45
1137,PUNJAB,GURDASPUR,2008,Urad,Kharif,1800.0,800.0,0.444444444444
1138,PUNJAB,GURDASPUR,2009,Urad,Kharif,1800.0,800.0,0.444444444444
1139,PUNJAB,GURDASPUR,2010,Urad,Kharif,1800.0,900.0,0.5
1140,PUNJAB,GURDASPUR,2012,Urad,Kharif,1600.0,700.0,0.4375
1141,PUNJAB,HOSHIARPUR,1998,Urad,Kharif,400.0,200.0,0.5
1142,PUNJAB,HOSHIARPUR,1999,Urad,Kharif,400.0,200.0,0.5
1143,PUNJAB,HOSHIARPUR,2002,Urad,Kharif,600.0,200.0,0.333333333333
1144,PUNJAB,HOSHIARPUR,2003,Urad,Kharif,1000.0,400.0,0.4
1145,PUNJAB,HOSHIARPUR,2004,Urad,Kharif,400.0,100.0,0.25
1146,PUNJAB,HOSHIARPUR,2005,Urad,Kharif,300.0,100.0,0.333333333333
1147,PUNJAB,HOSHIARPUR,2006,Urad,Kharif,300.0,100.0,0.333333333333
1148,PUNJAB,HOSHIARPUR,2007,Urad,Kharif,500.0,200.0,0.4
1149,PUNJAB,HOSHIARPUR,2008,Urad,Kharif,400.0,200.0,0.5
1150,PUNJAB,HOSHIARPUR,2009,Urad,Kharif,400.0,200.0,0.5
1151,PUNJAB,HOSHIARPUR,2010,Urad,Kharif,400.0,200.0,0.5
1152,PUNJAB,HOSHIARPUR,2012,Urad,Kharif,200.0,100.0,0.5
1153,PUNJAB,JALANDHAR,2002,Urad,Kharif,100.0,100.0,1.0
1154,PUNJAB,JALANDHAR,2003,Urad,Kharif,100.0,100.0,1.0
1155,PUNJAB,JALANDHAR,2004,Urad,Kharif,100.0,100.0,1.0
1156,PUNJAB,JALANDHAR,2005,Urad,Kharif,100.0,100.0,1.0
1157,PUNJAB,NAWANSHAHR,2003,Urad,Kharif,100.0,100.0,1.0
1158,PUNJAB,PATIALA,1998,Urad,Kharif,200.0,100.0,0.5
1159,PUNJAB,PATIALA,1999,Urad,Kharif,100.0,10.0,0.1
1160,PUNJAB,PATIALA,2002,Urad,Kharif,100.0,100.0,1.0
1161,PUNJAB,PATIALA,2003,Urad,Kharif,100.0,100.0,1.0
1162,PUNJAB,PATIALA,2004,Urad,Kharif,100.0,100.0,1.0
1163,PUNJAB,PATIALA,2005,Urad,Kharif,100.0,100.0,1.0
1164,PUNJAB,PATIALA,2008,Urad,Kharif,100.0,,
1165,PUNJAB,ROPAR(RUPNAGAR),1998,Urad,Kharif,400.0,200.0,0.5
1166,PUNJAB,ROPAR(RUPNAGAR),1999,Urad,Kharif,800.0,300.0,0.375
1167,PUNJAB,ROPAR(RUPNAGAR),2002,Urad,Kharif,400.0,100.0,0.25
1168,PUNJAB,ROPAR(RUPNAGAR),2003,Urad,Kharif,700.0,200.0,0.285714285714
1169,PUNJAB,ROPAR(RUPNAGAR),2004,Urad,Kharif,300.0,200.0,0.666666666667
1170,PUNJAB,ROPAR(RUPNAGAR),2005,Urad,Kharif,300.0,200.0,0.666666666667
1171,PUNJAB,ROPAR(RUPNAGAR),2006,Urad,Kharif,200.0,100.0,0.5
1172,PUNJAB,ROPAR(RUPNAGAR),2007,Urad,Kharif,100.0,100.0,1.0
1173,PUNJAB,ROPAR(RUPNAGAR),2008,Urad,Kharif,100.0,100.0,1.0
1174,PUNJAB,ROPAR(RUPNAGAR),2009,Urad,Kharif,100.0,,
1175,PUNJAB,ROPAR(RUPNAGAR),2010,Urad,Kharif,100.0,100.0,1.0
1176,PUNJAB,AMRITSAR,1998,Moong,Whole year,8300.0,5100.0,0.614457831325
1177,PUNJAB,AMRITSAR,1999,Moong,Kharif,6300.0,4700.0,0.746031746032
1178,PUNJAB,AMRITSAR,2000,Moong,Kharif,3500.0,1900.0,0.542857142857
1179,PUNJAB,AMRITSAR,2001,Moong,Kharif,2700.0,1600.0,0.592592592593
1180,PUNJAB,AMRITSAR,2002,Moong,Kharif,1800.0,1300.0,0.722222222222
1181,PUNJAB,AMRITSAR,2003,Moong,Kharif,2800.0,1900.0,0.678571428571
1182,PUNJAB,AMRITSAR,2004,Moong,Kharif,2200.0,1600.0,0.727272727273
1183,PUNJAB,AMRITSAR,2005,Moong,Kharif,1500.0,1100.0,0.733333333333
1184,PUNJAB,AMRITSAR,2008,Moong,Kharif,100.0,100.0,1.0
1185,PUNJAB,AMRITSAR,2010,Moong,Kharif,100.0,100.0,1.0
1186,PUNJAB,BATHINDA,1998,Moong,Whole year,2500.0,1300.0,0.52
1187,PUNJAB,BATHINDA,1999,Moong,Kharif,2200.0,1000.0,0.454545454545
1188,PUNJAB,BATHINDA,2000,Moong,Kharif,1700.0,400.0,0.235294117647
1189,PUNJAB,BATHINDA,2001,Moong,Kharif,1600.0,600.0,0.375
1190,PUNJAB,BATHINDA,2002,Moong,Kharif,1200.0,600.0,0.5
1191,PUNJAB,BATHINDA,2003,Moong,Kharif,1800.0,1100.0,0.611111111111
1192,PUNJAB,BATHINDA,2004,Moong,Kharif,1200.0,800.0,0.666666666667
1193,PUNJAB,BATHINDA,2005,Moong,Kharif,1200.0,900.0,0.75
1194,PUNJAB,BATHINDA,2006,Moong,Kharif,1000.0,800.0,0.8
1195,PUNJAB,BATHINDA,2007,Moong,Kharif,800.0,600.0,0.75
1196,PUNJAB,BATHINDA,2008,Moong,Kharif,600.0,500.0,0.833333333333
1197,PUNJAB,BATHINDA,2009,Moong,Kharif,500.0,400.0,0.8
1198,PUNJAB,BATHINDA,2010,Moong,Kharif,600.0,400.0,0.666666666667
1199,PUNJAB,BATHINDA,2012,Moong,Kharif,400.0,300.0,0.75
1200,PUNJAB,FARIDKOT,1998,Moong,Whole year,3900.0,2000.0,0.512820512821
1201,PUNJAB,FARIDKOT,1999,Moong,Kharif,3700.0,1400.0,0.378378378378
1202,PUNJAB,FARIDKOT,2000,Moong,Kharif,3200.0,1600.0,0.5
1203,PUNJAB,FARIDKOT,2001,Moong,Kharif,1200.0,500.0,0.416666666667
1204,PUNJAB,FARIDKOT,2002,Moong,Kharif,800.0,500.0,0.625
1205,PUNJAB,FARIDKOT,2003,Moong,Kharif,1000.0,700.0,0.7
1206,PUNJAB,FARIDKOT,2004,Moong,Kharif,900.0,700.0,0.777777777778
1207,PUNJAB,FARIDKOT,2005,Moong,Kharif,700.0,400.0,0.571428571429
1208,PUNJAB,FARIDKOT,2006,Moong,Kharif,800.0,700.0,0.875
1209,PUNJAB,FARIDKOT,2007,Moong,Kharif,800.0,600.0,0.75
1210,PUNJAB,FARIDKOT,2008,Moong,Kharif,700.0,700.0,1.0
1211,PUNJAB,FARIDKOT,2009,Moong,Kharif,500.0,500.0,1.0
1212,PUNJAB,FARIDKOT,2010,Moong,Kharif,600.0,500.0,0.833333333333
1213,PUNJAB,FARIDKOT,2012,Moong,Kharif,400.0,300.0,0.75
1214,PUNJAB,FIROZPUR,1998,Moong,Whole year,10600.0,6500.0,0.61320754717
1215,PUNJAB,FIROZPUR,1999,Moong,Kharif,9900.0,5800.0,0.585858585859
1216,PUNJAB,FIROZPUR,2000,Moong,Kharif,5600.0,4400.0,0.785714285714
1217,PUNJAB,FIROZPUR,2001,Moong,Kharif,4400.0,2300.0,0.522727272727
1218,PUNJAB,FIROZPUR,2002,Moong,Kharif,2600.0,1800.0,0.692307692308
1219,PUNJAB,FIROZPUR,2003,Moong,Kharif,2700.0,2700.0,1.0
1220,PUNJAB,FIROZPUR,2004,Moong,Kharif,2600.0,2000.0,0.769230769231
1221,PUNJAB,FIROZPUR,2005,Moong,Kharif,1900.0,1400.0,0.736842105263
1222,PUNJAB,FIROZPUR,2006,Moong,Kharif,2000.0,1600.0,0.8
1223,PUNJAB,FIROZPUR,2007,Moong,Kharif,2300.0,1600.0,0.695652173913
1224,PUNJAB,FIROZPUR,2008,Moong,Kharif,1800.0,1600.0,0.888888888889
1225,PUNJAB,FIROZPUR,2009,Moong,Kharif,1600.0,1400.0,0.875
1226,PUNJAB,FIROZPUR,2010,Moong,Kharif,1400.0,1000.0,0.714285714286
1227,PUNJAB,FIROZPUR,2012,Moong,Kharif,900.0,900.0,1.0
1228,PUNJAB,HOSHIARPUR,2001,Moong,Kharif,100.0,100.0,1.0
1229,PUNJAB,HOSHIARPUR,2002,Moong,Kharif,100.0,100.0,1.0
1230,PUNJAB,HOSHIARPUR,2003,Moong,Kharif,200.0,200.0,1.0
1231,PUNJAB,JALANDHAR,1998,Moong,Whole year,300.0,200.0,0.666666666667
1232,PUNJAB,JALANDHAR,1999,Moong,Kharif,100.0,100.0,1.0
1233,PUNJAB,JALANDHAR,2000,Moong,Kharif,100.0,100.0,1.0
1234,PUNJAB,JALANDHAR,2001,Moong,Kharif,200.0,100.0,0.5
1235,PUNJAB,JALANDHAR,2002,Moong,Kharif,100.0,100.0,1.0
1236,PUNJAB,JALANDHAR,2003,Moong,Kharif,300.0,200.0,0.666666666667
1237,PUNJAB,JALANDHAR,2004,Moong,Kharif,200.0,200.0,1.0
1238,PUNJAB,JALANDHAR,2005,Moong,Kharif,100.0,100.0,1.0
1239,PUNJAB,JALANDHAR,2006,Moong,Kharif,100.0,100.0,1.0
1240,PUNJAB,JALANDHAR,2007,Moong,Kharif,100.0,100.0,1.0
1241,PUNJAB,JALANDHAR,2008,Moong,Kharif,100.0,100.0,1.0
1242,PUNJAB,JALANDHAR,2009,Moong,Kharif,100.0,100.0,1.0
1243,PUNJAB,JALANDHAR,2010,Moong,Kharif,100.0,100.0,1.0
1244,PUNJAB,KAPURTHALA,1998,Moong,Whole year,200.0,100.0,0.5
1245,PUNJAB,KAPURTHALA,1999,Moong,Kharif,100.0,100.0,1.0
1246,PUNJAB,KAPURTHALA,2000,Moong,Kharif,100.0,100.0,1.0
1247,PUNJAB,KAPURTHALA,2001,Moong,Kharif,100.0,100.0,1.0
1248,PUNJAB,KAPURTHALA,2002,Moong,Kharif,100.0,100.0,1.0
1249,PUNJAB,KAPURTHALA,2003,Moong,Kharif,100.0,100.0,1.0
1250,PUNJAB,LUDHIANA,1998,Moong,Whole year,4800.0,2800.0,0.583333333333
1251,PUNJAB,LUDHIANA,1999,Moong,Kharif,4300.0,3100.0,0.720930232558
1252,PUNJAB,LUDHIANA,2000,Moong,Kharif,3600.0,2300.0,0.638888888889
1253,PUNJAB,LUDHIANA,2001,Moong,Kharif,4000.0,1600.0,0.4
1254,PUNJAB,LUDHIANA,2002,Moong,Kharif,2200.0,1800.0,0.818181818182
1255,PUNJAB,LUDHIANA,2003,Moong,Kharif,2600.0,2300.0,0.884615384615
1256,PUNJAB,LUDHIANA,2004,Moong,Kharif,2100.0,1600.0,0.761904761905
1257,PUNJAB,LUDHIANA,2005,Moong,Kharif,2000.0,1600.0,0.8
1258,PUNJAB,LUDHIANA,2006,Moong,Kharif,2300.0,1900.0,0.826086956522
1259,PUNJAB,LUDHIANA,2007,Moong,Kharif,2000.0,1300.0,0.65
1260,PUNJAB,LUDHIANA,2008,Moong,Kharif,1200.0,900.0,0.75
1261,PUNJAB,LUDHIANA,2009,Moong,Kharif,1100.0,1000.0,0.909090909091
1262,PUNJAB,LUDHIANA,2010,Moong,Kharif,1300.0,1000.0,0.769230769231
1263,PUNJAB,LUDHIANA,2012,Moong,Kharif,600.0,300.0,0.5
1264,PUNJAB,MANSA,1998,Moong,Whole year,700.0,400.0,0.571428571429
1265,PUNJAB,MANSA,1999,Moong,Kharif,700.0,400.0,0.571428571429
1266,PUNJAB,MANSA,2000,Moong,Kharif,700.0,400.0,0.571428571429
1267,PUNJAB,MANSA,2001,Moong,Kharif,500.0,200.0,0.4
1268,PUNJAB,MANSA,2002,Moong,Kharif,400.0,200.0,0.5
1269,PUNJAB,MANSA,2003,Moong,Kharif,700.0,500.0,0.714285714286
1270,PUNJAB,MANSA,2004,Moong,Kharif,500.0,400.0,0.8
1271,PUNJAB,MANSA,2005,Moong,Kharif,500.0,400.0,0.8
1272,PUNJAB,MANSA,2006,Moong,Kharif,600.0,400.0,0.666666666667
1273,PUNJAB,MANSA,2007,Moong,Kharif,500.0,200.0,0.4
1274,PUNJAB,MANSA,2008,Moong,Kharif,300.0,200.0,0.666666666667
1275,PUNJAB,MANSA,2009,Moong,Kharif,300.0,200.0,0.666666666667
1276,PUNJAB,MANSA,2010,Moong,Kharif,400.0,300.0,0.75
1277,PUNJAB,MANSA,2012,Moong,Kharif,300.0,200.0,0.666666666667
1278,PUNJAB,MOGA,1998,Moong,Whole year,2800.0,1500.0,0.535714285714
1279,PUNJAB,MOGA,1999,Moong,Kharif,2100.0,1200.0,0.571428571429
1280,PUNJAB,MOGA,2000,Moong,Kharif,4000.0,2900.0,0.725
1281,PUNJAB,MOGA,2001,Moong,Kharif,2800.0,200.0,0.0714285714286
1282,PUNJAB,MOGA,2002,Moong,Kharif,1600.0,900.0,0.5625
1283,PUNJAB,MOGA,2003,Moong,Kharif,1400.0,1100.0,0.785714285714
1284,PUNJAB,MOGA,2004,Moong,Kharif,1100.0,1100.0,1.0
1285,PUNJAB,MOGA,2005,Moong,Kharif,1000.0,1000.0,1.0
1286,PUNJAB,MOGA,2006,Moong,Kharif,1000.0,1300.0,1.3
1287,PUNJAB,MOGA,2007,Moong,Kharif,800.0,500.0,0.625
1288,PUNJAB,MOGA,2008,Moong,Kharif,700.0,600.0,0.857142857143
1289,PUNJAB,MOGA,2009,Moong,Kharif,500.0,400.0,0.8
1290,PUNJAB,MOGA,2010,Moong,Kharif,700.0,600.0,0.857142857143
1291,PUNJAB,MOGA,2012,Moong,Kharif,300.0,300.0,1.0
1292,PUNJAB,MUKATSAR,1998,Moong,Whole year,1900.0,1300.0,0.684210526316
1293,PUNJAB,MUKATSAR,1999,Moong,Kharif,3000.0,1600.0,0.533333333333
1294,PUNJAB,MUKATSAR,2000,Moong,Kharif,2200.0,1700.0,0.772727272727
1295,PUNJAB,MUKATSAR,2001,Moong,Kharif,1500.0,1800.0,1.2
1296,PUNJAB,MUKATSAR,2002,Moong,Kharif,1700.0,800.0,0.470588235294
1297,PUNJAB,MUKATSAR,2003,Moong,Kharif,1900.0,1700.0,0.894736842105
1298,PUNJAB,MUKATSAR,2004,Moong,Kharif,1300.0,1100.0,0.846153846154
1299,PUNJAB,MUKATSAR,2005,Moong,Kharif,900.0,700.0,0.777777777778
1300,PUNJAB,MUKATSAR,2006,Moong,Kharif,700.0,800.0,1.14285714286
1301,PUNJAB,MUKATSAR,2007,Moong,Kharif,800.0,800.0,1.0
1302,PUNJAB,MUKATSAR,2008,Moong,Kharif,600.0,500.0,0.833333333333
1303,PUNJAB,MUKATSAR,2009,Moong,Kharif,300.0,400.0,1.33333333333
1304,PUNJAB,MUKATSAR,2010,Moong,Kharif,400.0,400.0,1.0
1305,PUNJAB,MUKATSAR,2012,Moong,Kharif,400.0,500.0,1.25
1306,PUNJAB,NAWANSHAHR,2004,Moong,Kharif,100.0,100.0,1.0
1307,PUNJAB,PATIALA,1998,Moong,Whole year,300.0,200.0,0.666666666667
1308,PUNJAB,PATIALA,1999,Moong,Kharif,200.0,100.0,0.5
1309,PUNJAB,PATIALA,2000,Moong,Kharif,300.0,200.0,0.666666666667
1310,PUNJAB,PATIALA,2001,Moong,Kharif,300.0,100.0,0.333333333333
1311,PUNJAB,PATIALA,2002,Moong,Kharif,200.0,100.0,0.5
1312,PUNJAB,PATIALA,2003,Moong,Kharif,300.0,200.0,0.666666666667
1313,PUNJAB,PATIALA,2004,Moong,Kharif,200.0,100.0,0.5
1314,PUNJAB,PATIALA,2005,Moong,Kharif,200.0,200.0,1.0
1315,PUNJAB,PATIALA,2006,Moong,Kharif,200.0,200.0,1.0
1316,PUNJAB,PATIALA,2007,Moong,Kharif,100.0,100.0,1.0
1317,PUNJAB,PATIALA,2008,Moong,Kharif,100.0,100.0,1.0
1318,PUNJAB,ROPAR(RUPNAGAR),2005,Moong,Kharif,200.0,200.0,1.0
1319,PUNJAB,SANGRUR,1998,Moong,Whole year,6000.0,4200.0,0.7
1320,PUNJAB,SANGRUR,1999,Moong,Kharif,5700.0,3300.0,0.578947368421
1321,PUNJAB,SANGRUR,2000,Moong,Kharif,4500.0,2400.0,0.533333333333
1322,PUNJAB,SANGRUR,2001,Moong,Kharif,3600.0,1800.0,0.5
1323,PUNJAB,SANGRUR,2002,Moong,Kharif,2900.0,2200.0,0.758620689655
1324,PUNJAB,SANGRUR,2003,Moong,Kharif,3100.0,3100.0,1.0
1325,PUNJAB,SANGRUR,2004,Moong,Kharif,2600.0,2300.0,0.884615384615
1326,PUNJAB,SANGRUR,2005,Moong,Kharif,2100.0,1900.0,0.904761904762
1327,PUNJAB,SANGRUR,2006,Moong,Kharif,2300.0,2100.0,0.913043478261
1328,PUNJAB,SANGRUR,2007,Moong,Kharif,900.0,700.0,0.777777777778
1329,PUNJAB,SANGRUR,2008,Moong,Kharif,800.0,700.0,0.875
1330,PUNJAB,SANGRUR,2009,Moong,Kharif,600.0,700.0,1.16666666667
1331,PUNJAB,SANGRUR,2010,Moong,Kharif,800.0,700.0,0.875
1332,PUNJAB,SANGRUR,2012,Moong,Kharif,300.0,300.0,1.0
1333,PUNJAB,AMRITSAR,1998,Masoor,Rabi,700.0,600.0,0.857142857143
1334,PUNJAB,AMRITSAR,1999,Masoor,Rabi,500.0,500.0,1.0
1335,PUNJAB,AMRITSAR,2000,Masoor,Rabi,500.0,400.0,0.8
1336,PUNJAB,AMRITSAR,2001,Masoor,Rabi,600.0,500.0,0.833333333333
1337,PUNJAB,AMRITSAR,2002,Masoor,Rabi,500.0,300.0,0.6
1338,PUNJAB,AMRITSAR,2003,Masoor,Rabi,400.0,300.0,0.75
1339,PUNJAB,AMRITSAR,2004,Masoor,Rabi,300.0,0.0,0.0
1340,PUNJAB,AMRITSAR,2005,Masoor,Rabi,100.0,100.0,1.0
1341,PUNJAB,AMRITSAR,2006,Masoor,Rabi,100.0,100.0,1.0
1342,PUNJAB,AMRITSAR,2007,Masoor,Rabi,100.0,100.0,1.0
1343,PUNJAB,AMRITSAR,2008,Masoor,Rabi,100.0,100.0,1.0
1344,PUNJAB,FATEHGARH SAHIB,1998,Masoor,Rabi,100.0,100.0,1.0
1345,PUNJAB,FATEHGARH SAHIB,2001,Masoor,Rabi,100.0,100.0,1.0
1346,PUNJAB,FATEHGARH SAHIB,2002,Masoor,Rabi,100.0,100.0,1.0
1347,PUNJAB,FATEHGARH SAHIB,2003,Masoor,Rabi,100.0,100.0,1.0
1348,PUNJAB,FATEHGARH SAHIB,2004,Masoor,Rabi,100.0,100.0,1.0
1349,PUNJAB,GURDASPUR,1998,Masoor,Rabi,500.0,300.0,0.6
1350,PUNJAB,GURDASPUR,1999,Masoor,Rabi,500.0,400.0,0.8
1351,PUNJAB,GURDASPUR,2000,Masoor,Rabi,1000.0,800.0,0.8
1352,PUNJAB,GURDASPUR,2001,Masoor,Rabi,900.0,700.0,0.777777777778
1353,PUNJAB,GURDASPUR,2002,Masoor,Rabi,800.0,700.0,0.875
1354,PUNJAB,GURDASPUR,2003,Masoor,Rabi,600.0,500.0,0.833333333333
1355,PUNJAB,GURDASPUR,2004,Masoor,Rabi,600.0,200.0,0.333333333333
1356,PUNJAB,GURDASPUR,2005,Masoor,Rabi,400.0,200.0,0.5
1357,PUNJAB,GURDASPUR,2006,Masoor,Rabi,300.0,100.0,0.333333333333
1358,PUNJAB,GURDASPUR,2007,Masoor,Rabi,200.0,100.0,0.5
1359,PUNJAB,GURDASPUR,2008,Masoor,Rabi,200.0,100.0,0.5
1360,PUNJAB,GURDASPUR,2009,Masoor,Rabi,300.0,200.0,0.666666666667
1361,PUNJAB,GURDASPUR,2010,Masoor,Rabi,200.0,93.0,0.465
1362,PUNJAB,GURDASPUR,2012,Masoor,Rabi,100.0,100.0,1.0
1363,PUNJAB,HOSHIARPUR,1998,Masoor,Rabi,1200.0,600.0,0.5
1364,PUNJAB,HOSHIARPUR,1999,Masoor,Rabi,1000.0,600.0,0.6
1365,PUNJAB,HOSHIARPUR,2000,Masoor,Rabi,900.0,400.0,0.444444444444
1366,PUNJAB,HOSHIARPUR,2001,Masoor,Rabi,700.0,300.0,0.428571428571
1367,PUNJAB,HOSHIARPUR,2002,Masoor,Rabi,600.0,200.0,0.333333333333
1368,PUNJAB,HOSHIARPUR,2003,Masoor,Rabi,700.0,300.0,0.428571428571
1369,PUNJAB,HOSHIARPUR,2004,Masoor,Rabi,700.0,300.0,0.428571428571
1370,PUNJAB,HOSHIARPUR,2005,Masoor,Rabi,400.0,200.0,0.5
1371,PUNJAB,HOSHIARPUR,2006,Masoor,Rabi,400.0,100.0,0.25
1372,PUNJAB,HOSHIARPUR,2007,Masoor,Rabi,300.0,100.0,0.333333333333
1373,PUNJAB,HOSHIARPUR,2008,Masoor,Rabi,300.0,100.0,0.333333333333
1374,PUNJAB,HOSHIARPUR,2009,Masoor,Rabi,300.0,100.0,0.333333333333
1375,PUNJAB,HOSHIARPUR,2010,Masoor,Rabi,300.0,185.0,0.616666666667
1376,PUNJAB,HOSHIARPUR,2012,Masoor,Rabi,200.0,100.0,0.5
1377,PUNJAB,JALANDHAR,1998,Masoor,Rabi,100.0,100.0,1.0
1378,PUNJAB,JALANDHAR,2000,Masoor,Rabi,100.0,100.0,1.0
1379,PUNJAB,JALANDHAR,2002,Masoor,Rabi,100.0,100.0,1.0
1380,PUNJAB,JALANDHAR,2003,Masoor,Rabi,100.0,100.0,1.0
1381,PUNJAB,KAPURTHALA,2000,Masoor,Rabi,100.0,100.0,1.0
1382,PUNJAB,KAPURTHALA,2001,Masoor,Rabi,100.0,100.0,1.0
1383,PUNJAB,KAPURTHALA,2002,Masoor,Rabi,100.0,100.0,1.0
1384,PUNJAB,MANSA,2012,Masoor,Rabi,100.0,100.0,1.0
1385,PUNJAB,NAWANSHAHR,1998,Masoor,Rabi,400.0,200.0,0.5
1386,PUNJAB,NAWANSHAHR,1999,Masoor,Rabi,300.0,200.0,0.666666666667
1387,PUNJAB,NAWANSHAHR,2000,Masoor,Rabi,200.0,200.0,1.0
1388,PUNJAB,NAWANSHAHR,2001,Masoor,Rabi,300.0,200.0,0.666666666667
1389,PUNJAB,NAWANSHAHR,2002,Masoor,Rabi,300.0,200.0,0.666666666667
1390,PUNJAB,NAWANSHAHR,2003,Masoor,Rabi,200.0,100.0,0.5
1391,PUNJAB,NAWANSHAHR,2004,Masoor,Rabi,200.0,100.0,0.5
1392,PUNJAB,NAWANSHAHR,2006,Masoor,Rabi,100.0,,
1393,PUNJAB,NAWANSHAHR,2007,Masoor,Rabi,100.0,100.0,1.0
1394,PUNJAB,PATIALA,1998,Masoor,Rabi,1100.0,900.0,0.818181818182
1395,PUNJAB,PATIALA,1999,Masoor,Rabi,900.0,600.0,0.666666666667
1396,PUNJAB,PATIALA,2000,Masoor,Rabi,1200.0,700.0,0.583333333333
1397,PUNJAB,PATIALA,2001,Masoor,Rabi,1000.0,600.0,0.6
1398,PUNJAB,PATIALA,2002,Masoor,Rabi,900.0,700.0,0.777777777778
1399,PUNJAB,PATIALA,2003,Masoor,Rabi,900.0,600.0,0.666666666667
1400,PUNJAB,PATIALA,2004,Masoor,Rabi,900.0,600.0,0.666666666667
1401,PUNJAB,PATIALA,2005,Masoor,Rabi,600.0,300.0,0.5
1402,PUNJAB,PATIALA,2006,Masoor,Rabi,100.0,100.0,1.0
1403,PUNJAB,PATIALA,2010,Masoor,Rabi,100.0,67.0,0.67
1404,PUNJAB,ROPAR(RUPNAGAR),1998,Masoor,Rabi,700.0,400.0,0.571428571429
1405,PUNJAB,ROPAR(RUPNAGAR),1999,Masoor,Rabi,700.0,300.0,0.428571428571
1406,PUNJAB,ROPAR(RUPNAGAR),2000,Masoor,Rabi,700.0,400.0,0.571428571429
1407,PUNJAB,ROPAR(RUPNAGAR),2001,Masoor,Rabi,600.0,500.0,0.833333333333
1408,PUNJAB,ROPAR(RUPNAGAR),2002,Masoor,Rabi,600.0,300.0,0.5
1409,PUNJAB,ROPAR(RUPNAGAR),2003,Masoor,Rabi,600.0,300.0,0.5
1410,PUNJAB,ROPAR(RUPNAGAR),2004,Masoor,Rabi,500.0,300.0,0.6
1411,PUNJAB,ROPAR(RUPNAGAR),2005,Masoor,Rabi,400.0,100.0,0.25
1412,PUNJAB,ROPAR(RUPNAGAR),2006,Masoor,Rabi,100.0,100.0,1.0
1413,PUNJAB,ROPAR(RUPNAGAR),2007,Masoor,Rabi,100.0,,
1414,PUNJAB,ROPAR(RUPNAGAR),2008,Masoor,Rabi,100.0,100.0,1.0
1415,PUNJAB,ROPAR(RUPNAGAR),2010,Masoor,Rabi,100.0,90.0,0.9
1416,PUNJAB,SANGRUR,2009,Masoor,Rabi,100.0,100.0,1.0
1417,PUNJAB,BATHINDA,2000,Moth,Kharif,100.0,100.0,1.0
1418,PUNJAB,BATHINDA,2001,Moth,Kharif,100.0,100.0,1.0
1419,PUNJAB,BATHINDA,2003,Moth,Kharif,100.0,100.0,1.0
1420,PUNJAB,BATHINDA,2004,Moth,Kharif,100.0,100.0,1.0
1421,PUNJAB,BATHINDA,2006,Moth,Kharif,100.0,100.0,1.0
1422,PUNJAB,FIROZPUR,2002,Moth,Kharif,200.0,100.0,0.5
1423,PUNJAB,FIROZPUR,2003,Moth,Kharif,400.0,200.0,0.5
1424,PUNJAB,FIROZPUR,2004,Moth,Kharif,100.0,100.0,1.0
1425,PUNJAB,GURDASPUR,2004,Moth,Kharif,100.0,0.0,0.0
1426,PUNJAB,MUKATSAR,2002,Moth,Kharif,100.0,100.0,1.0
1427,PUNJAB,SANGRUR,2000,Moth,Kharif,200.0,200.0,1.0
1428,PUNJAB,SANGRUR,2001,Moth,Kharif,200.0,200.0,1.0
1429,PUNJAB,SANGRUR,2003,Moth,Kharif,100.0,100.0,1.0
