,district,year,crop,season,area,production,yield,AvgRain,AvgTemp
0,AMRITSAR,1998,Rice,Kharif,305000,878000.0,2.878688525,21.14916667,27.10916667
1,AMRITSAR,1998,Wheat,Rabi,354000,1567000.0,4.426553672,21.14916667,27.10916667
2,AMRITSAR,1998,Maize,Kharif,6000,14000.0,2.333333333,21.14916667,27.10916667
3,AMRITSAR,1998,Gram,Rabi,200,200.0,1.0,21.14916667,27.10916667
4,AMRITSAR,1998,Arhar (Tur),Kharif,1100,700.0,0.636363636,21.14916667,27.10916667
5,AMRITSAR,1998,Urad,Kharif,400,200.0,0.5,21.14916667,27.10916667
6,AMRITSAR,1998,Moong,Whole year,8300,5100.0,0.614457831,21.14916667,27.10916667
7,AMRITSAR,1998,Masoor,Rabi,700,600.0,0.857142857,21.14916667,27.10916667
8,AMRITSAR,1998,Peas & Beans (Pulses),Rabi,400,300.0,0.75,21.14916667,27.10916667
9,AMRITSAR,1998,Sesamum,Kharif,4700,1500.0,0.319148936,21.14916667,27.10916667
10,AMRITSAR,1998,Rapeseed &Mustard,Rabi,7000,7000.0,1.0,21.14916667,27.10916667
11,AMRITSAR,1998,Cotton(lint),Kharif,4000,3000.0,0.75,21.14916667,27.10916667
12,AMRITSAR,1998,Sugarcane,Whole year,9000,540000.0,60.0,21.14916667,27.10916667
13,AMRITSAR,1999,Rice,Kharif,319000,991000.0,3.106583072,26.2825,27.5775
14,AMRITSAR,1999,Wheat,Rabi,358000,1738000.0,4.854748603,26.2825,27.5775
15,AMRITSAR,1999,Maize,Kharif,5000,12000.0,2.4,26.2825,27.5775
16,AMRITSAR,1999,Gram,Rabi,400,400.0,1.0,26.2825,27.5775
17,AMRITSAR,1999,Arhar (Tur),Kharif,1200,1300.0,1.083333333,26.2825,27.5775
18,AMRITSAR,1999,Urad,Kharif,400,200.0,0.5,26.2825,27.5775
19,AMRITSAR,1999,Moong,Kharif,6300,4700.0,0.746031746,26.2825,27.5775
20,AMRITSAR,1999,Masoor,Rabi,500,500.0,1.0,26.2825,27.5775
21,AMRITSAR,1999,Peas & Beans (Pulses),Rabi,600,600.0,1.0,26.2825,27.5775
22,AMRITSAR,1999,Sesamum,Kharif,6400,1800.0,0.28125,26.2825,27.5775
23,AMRITSAR,1999,Rapeseed &Mustard,Rabi,5000,6000.0,1.2,26.2825,27.5775
24,AMRITSAR,1999,Cotton(lint),Kharif,2000,3000.0,1.5,26.2825,27.5775
25,AMRITSAR,1999,Sugarcane,Whole year,8000,530000.0,66.25,26.2825,27.5775
26,AMRITSAR,2000,Rice,Kharif,319000,972000.0,3.047021944,33.02083333,26.97333333
27,AMRITSAR,2000,Wheat,Rabi,361000,1690000.0,4.681440443,33.02083333,26.97333333
28,AMRITSAR,2000,Maize,Kharif,5000,11000.0,2.2,33.02083333,26.97333333
29,AMRITSAR,2000,Gram,Rabi,500,500.0,1.0,33.02083333,26.97333333
30,AMRITSAR,2000,Arhar (Tur),Kharif,1200,1400.0,1.166666667,33.02083333,26.97333333
31,AMRITSAR,2000,Moong,Kharif,3500,1900.0,0.542857143,33.02083333,26.97333333
32,AMRITSAR,2000,Masoor,Rabi,500,400.0,0.8,33.02083333,26.97333333
33,AMRITSAR,2000,Other Rabi Pulses,Rabi,300,300.0,1.0,33.02083333,26.97333333
34,AMRITSAR,2000,Sesamum,Kharif,8700,3400.0,0.390804598,33.02083333,26.97333333
35,AMRITSAR,2000,Cotton(lint),Kharif,2000,2000.0,1.0,33.02083333,26.97333333
36,AMRITSAR,2000,Sugarcane,Whole year,11000,700000.0,63.63636364,33.02083333,26.97333333
37,AMRITSAR,2001,Rice,Kharif,319000,958000.0,3.003134796,45.05583333,26.55125
38,AMRITSAR,2001,Wheat,Rabi,363000,1700000.0,4.683195592,45.05583333,26.55125
39,AMRITSAR,2001,Maize,Kharif,5000,12000.0,2.4,45.05583333,26.55125
40,AMRITSAR,2001,Gram,Rabi,500,400.0,0.8,45.05583333,26.55125
41,AMRITSAR,2001,Arhar (Tur),Kharif,1400,1100.0,0.785714286,45.05583333,26.55125
42,AMRITSAR,2001,Moong,Kharif,2700,1600.0,0.592592593,45.05583333,26.55125
43,AMRITSAR,2001,Masoor,Rabi,600,500.0,0.833333333,45.05583333,26.55125
44,AMRITSAR,2001,Sesamum,Kharif,9000,3500.0,0.388888889,45.05583333,26.55125
45,AMRITSAR,2001,Rapeseed &Mustard,Rabi,300,300.0,1.0,45.05583333,26.55125
46,AMRITSAR,2001,Cotton(lint),Kharif,2000,3000.0,1.5,45.05583333,26.55125
47,AMRITSAR,2001,Sugarcane,Whole year,11000,750000.0,68.18181818,45.05583333,26.55125
48,AMRITSAR,2002,Rice,Kharif,311000,879000.0,2.826366559,33.74583333,27.36916667
49,AMRITSAR,2002,Wheat,Rabi,356000,1513000.0,4.25,33.74583333,27.36916667
50,AMRITSAR,2002,Maize,Kharif,4000,7000.0,1.75,33.74583333,27.36916667
51,AMRITSAR,2002,Gram,Rabi,300,300.0,1.0,33.74583333,27.36916667
52,AMRITSAR,2002,Arhar (Tur),Kharif,1200,1000.0,0.833333333,33.74583333,27.36916667
53,AMRITSAR,2002,Urad,Kharif,700,300.0,0.428571429,33.74583333,27.36916667
54,AMRITSAR,2002,Moong,Kharif,1800,1300.0,0.722222222,33.74583333,27.36916667
55,AMRITSAR,2002,Masoor,Rabi,500,300.0,0.6,33.74583333,27.36916667
56,AMRITSAR,2002,Sesamum,Kharif,5200,1500.0,0.288461538,33.74583333,27.36916667
57,AMRITSAR,2002,Rapeseed &Mustard,Rabi,2000,2000.0,1.0,33.74583333,27.36916667
58,AMRITSAR,2002,Cotton(lint),Kharif,1000,1000.0,1.0,33.74583333,27.36916667
59,AMRITSAR,2002,Sugarcane,Whole year,11000,720000.0,65.45454545,33.74583333,27.36916667
60,AMRITSAR,2003,Rice,Kharif,326000,872000.0,2.674846626,54.88166667,25.93083333
61,AMRITSAR,2003,Wheat,Rabi,358000,1538000.0,4.296089385,54.88166667,25.93083333
62,AMRITSAR,2003,Maize,Kharif,4000,13000.0,3.25,54.88166667,25.93083333
63,AMRITSAR,2003,Gram,Rabi,300,300.0,1.0,54.88166667,25.93083333
64,AMRITSAR,2003,Arhar (Tur),Kharif,1500,1400.0,0.933333333,54.88166667,25.93083333
65,AMRITSAR,2003,Urad,Kharif,800,300.0,0.375,54.88166667,25.93083333
66,AMRITSAR,2003,Moong,Kharif,2800,1900.0,0.678571429,54.88166667,25.93083333
67,AMRITSAR,2003,Masoor,Rabi,400,300.0,0.75,54.88166667,25.93083333
68,AMRITSAR,2003,Sesamum,Kharif,3800,1300.0,0.342105263,54.88166667,25.93083333
69,AMRITSAR,2003,Rapeseed &Mustard,Rabi,2000,2000.0,1.0,54.88166667,25.93083333
70,AMRITSAR,2003,Sunflower,Rabi,1000,2000.0,2.0,54.88166667,25.93083333
71,AMRITSAR,2003,Cotton(lint),Kharif,1000,2000.0,2.0,54.88166667,25.93083333
72,AMRITSAR,2003,Sugarcane,Whole year,10000,570000.0,57.0,54.88166667,25.93083333
73,AMRITSAR,2004,Rice,Kharif,334000,1034000.0,3.095808383,42.83916667,26.97333333
74,AMRITSAR,2004,Wheat,Rabi,372000,1591000.0,4.27688172,42.83916667,26.97333333
75,AMRITSAR,2004,Maize,Kharif,4000,13000.0,3.25,42.83916667,26.97333333
76,AMRITSAR,2004,Gram,Rabi,200,200.0,1.0,42.83916667,26.97333333
77,AMRITSAR,2004,Arhar (Tur),Kharif,1400,1100.0,0.785714286,42.83916667,26.97333333
78,AMRITSAR,2004,Urad,Kharif,300,100.0,0.333333333,42.83916667,26.97333333
79,AMRITSAR,2004,Moong,Kharif,2200,1600.0,0.727272727,42.83916667,26.97333333
80,AMRITSAR,2004,Masoor,Rabi,300,0.0,0.0,42.83916667,26.97333333
81,AMRITSAR,2004,Sesamum,Kharif,3400,1600.0,0.470588235,42.83916667,26.97333333
82,AMRITSAR,2004,Rapeseed &Mustard,Rabi,2000,2000.0,1.0,42.83916667,26.97333333
83,AMRITSAR,2004,Cotton(lint),Kharif,1000,3000.0,3.0,42.83916667,26.97333333
84,AMRITSAR,2004,Sugarcane,Whole year,7000,44000.0,6.285714286,42.83916667,26.97333333
85,AMRITSAR,2005,Rice,Kharif,345000,1003000.0,2.907246377,52.91583333,25.56041667
86,AMRITSAR,2005,Wheat,Rabi,371000,1643000.0,4.428571429,52.91583333,25.56041667
87,AMRITSAR,2005,Maize,Kharif,3000,11000.0,3.666666667,52.91583333,25.56041667
88,AMRITSAR,2005,Arhar (Tur),Kharif,1100,900.0,0.818181818,52.91583333,25.56041667
89,AMRITSAR,2005,Urad,Kharif,200,100.0,0.5,52.91583333,25.56041667
90,AMRITSAR,2005,Moong,Kharif,1500,1100.0,0.733333333,52.91583333,25.56041667
91,AMRITSAR,2005,Masoor,Rabi,100,100.0,1.0,52.91583333,25.56041667
92,AMRITSAR,2005,Sesamum,Kharif,4600,1600.0,0.347826087,52.91583333,25.56041667
93,AMRITSAR,2005,Rapeseed &Mustard,Rabi,2000,2000.0,1.0,52.91583333,25.56041667
94,AMRITSAR,2005,Cotton(lint),Kharif,1000,3000.0,3.0,52.91583333,25.56041667
95,AMRITSAR,2005,Sugarcane,Whole year,6000,34000.0,5.666666667,52.91583333,25.56041667
96,AMRITSAR,2006,Rice,Kharif,178000,538000.0,3.02247191,70.41083333,25.94375
97,AMRITSAR,2006,Wheat,Rabi,185000,767000.0,4.145945946,70.41083333,25.94375
98,AMRITSAR,2006,Maize,Kharif,2000,9000.0,4.5,70.41083333,25.94375
99,AMRITSAR,2006,Arhar (Tur),Kharif,200,200.0,1.0,70.41083333,25.94375
100,AMRITSAR,2006,Urad,Kharif,300,100.0,0.333333333,70.41083333,25.94375
101,AMRITSAR,2006,Masoor,Rabi,100,100.0,1.0,70.41083333,25.94375
102,AMRITSAR,2006,Peas & Beans (Pulses),Rabi,100,100.0,1.0,70.41083333,25.94375
103,AMRITSAR,2006,Sesamum,Kharif,2100,800.0,0.380952381,70.41083333,25.94375
104,AMRITSAR,2006,Rapeseed &Mustard,Rabi,1000,1000.0,1.0,70.41083333,25.94375
105,AMRITSAR,2007,Rice,Kharif,178000,546000.0,3.06741573,55.90916667,25.94083333
106,AMRITSAR,2007,Wheat,Rabi,184000,810000.0,4.402173913,55.90916667,25.94083333
107,AMRITSAR,2007,Maize,Kharif,2000,10000.0,5.0,55.90916667,25.94083333
108,AMRITSAR,2007,Arhar (Tur),Kharif,200,200.0,1.0,55.90916667,25.94083333
109,AMRITSAR,2007,Urad,Kharif,500,200.0,0.4,55.90916667,25.94083333
110,AMRITSAR,2007,Masoor,Rabi,100,100.0,1.0,55.90916667,25.94083333
111,AMRITSAR,2007,Sesamum,Kharif,1900,600.0,0.315789474,55.90916667,25.94083333
112,AMRITSAR,2007,Rapeseed &Mustard,Rabi,2000,2000.0,1.0,55.90916667,25.94083333
113,AMRITSAR,2008,Rice,Kharif,183000,532000.0,2.907103825,78.35166667,25.32708333
114,AMRITSAR,2008,Wheat,Rabi,187000,757000.0,4.048128342,78.35166667,25.32708333
115,AMRITSAR,2008,Bajra,Kharif,1000,1000.0,1.0,78.35166667,25.32708333
116,AMRITSAR,2008,Maize,Kharif,1000,4000.0,4.0,78.35166667,25.32708333
117,AMRITSAR,2008,Arhar (Tur),Kharif,200,200.0,1.0,78.35166667,25.32708333
118,AMRITSAR,2008,Urad,Kharif,200,100.0,0.5,78.35166667,25.32708333
119,AMRITSAR,2008,Moong,Kharif,100,100.0,1.0,78.35166667,25.32708333
120,AMRITSAR,2008,Masoor,Rabi,100,100.0,1.0,78.35166667,25.32708333
121,AMRITSAR,2008,Sesamum,Kharif,2000,700.0,0.35,78.35166667,25.32708333
122,AMRITSAR,2008,Rapeseed &Mustard,Rabi,1000,1000.0,1.0,78.35166667,25.32708333
123,AMRITSAR,2009,Rice,Kharif,185000,501000.0,2.708108108,36.28416667,26.58416667
124,AMRITSAR,2009,Wheat,Rabi,185000,753000.0,4.07027027,36.28416667,26.58416667
125,AMRITSAR,2009,Maize,Kharif,1000,4000.0,4.0,36.28416667,26.58416667
126,AMRITSAR,2009,Arhar (Tur),Kharif,100,100.0,1.0,36.28416667,26.58416667
127,AMRITSAR,2009,Urad,Kharif,200,200.0,1.0,36.28416667,26.58416667
128,AMRITSAR,2009,Sesamum,Kharif,1600,600.0,0.375,36.28416667,26.58416667
129,AMRITSAR,2009,Rapeseed &Mustard,Rabi,1000,2000.0,2.0,36.28416667,26.58416667
130,AMRITSAR,2009,Sugarcane,Whole year,300,1800.0,6.0,36.28416667,26.58416667
131,AMRITSAR,2010,Rice,Kharif,186000,503000.0,2.704301075,58.83083333,26.36833333
132,AMRITSAR,2010,Wheat,Rabi,189000,810000.0,4.285714286,58.83083333,26.36833333
133,AMRITSAR,2010,Maize,Kharif,1000,3000.0,3.0,58.83083333,26.36833333
134,AMRITSAR,2010,Arhar (Tur),Kharif,100,100.0,1.0,58.83083333,26.36833333
135,AMRITSAR,2010,Urad,Kharif,300,200.0,0.666666667,58.83083333,26.36833333
136,AMRITSAR,2010,Moong,Kharif,100,100.0,1.0,58.83083333,26.36833333
137,AMRITSAR,2010,Peas & Beans (Pulses),Rabi,400,500.0,1.25,58.83083333,26.36833333
138,AMRITSAR,2010,Sesamum,Kharif,1500,500.0,0.333333333,58.83083333,26.36833333
139,AMRITSAR,2010,Rapeseed &Mustard,Rabi,1000,1000.0,1.0,58.83083333,26.36833333
140,AMRITSAR,2012,Rice,Kharif,183000,538000.0,2.93989071,43.16083333,25.68208333
141,AMRITSAR,2012,Wheat,Rabi,188000,875000.0,4.654255319,43.16083333,25.68208333
142,AMRITSAR,2012,Maize,Kharif,1000,3000.0,3.0,43.16083333,25.68208333
143,AMRITSAR,2012,Gram,Rabi,100,100.0,1.0,43.16083333,25.68208333
144,AMRITSAR,2012,Arhar (Tur),Kharif,200,200.0,1.0,43.16083333,25.68208333
145,AMRITSAR,2012,Urad,Kharif,200,100.0,0.5,43.16083333,25.68208333
146,AMRITSAR,2012,Sesamum,Kharif,1200,400.0,0.333333333,43.16083333,25.68208333
147,AMRITSAR,2012,Rapeseed &Mustard,Rabi,1000,1000.0,1.0,43.16083333,25.68208333
148,AMRITSAR,2012,Sugarcane,Whole year,4000,283000.0,70.75,43.16083333,25.68208333
149,AMRITSAR,2012,Guar seed,Whole year,300,300.0,1.0,43.16083333,25.68208333
150,BATHINDA,1998,Rice,Kharif,84000,287000.0,3.416666667,27.87583333,27.08041667
151,BATHINDA,1998,Wheat,Rabi,238000,990000.0,4.159663866,27.87583333,27.08041667
152,BATHINDA,1998,Bajra,Kharif,1000,1000.0,1.0,27.87583333,27.08041667
153,BATHINDA,1998,Barley,Rabi,5000,17000.0,3.4,27.87583333,27.08041667
154,BATHINDA,1998,Gram,Rabi,3800,2800.0,0.736842105,27.87583333,27.08041667
155,BATHINDA,1998,Moong,Whole year,2500,1300.0,0.52,27.87583333,27.08041667
156,BATHINDA,1998,Groundnut,Kharif,1000,1000.0,1.0,27.87583333,27.08041667
157,BATHINDA,1998,Rapeseed &Mustard,Rabi,12000,9000.0,0.75,27.87583333,27.08041667
158,BATHINDA,1998,Cotton(lint),Kharif,170000,173000.0,1.017647059,27.87583333,27.08041667
159,BATHINDA,1999,Rice,Kharif,99000,392000.0,3.95959596,16.4825,28.14166667
160,BATHINDA,1999,Wheat,Rabi,242000,1117000.0,4.615702479,16.4825,28.14166667
161,BATHINDA,1999,Bajra,Kharif,1000,1000.0,1.0,16.4825,28.14166667
162,BATHINDA,1999,Barley,Rabi,4000,13000.0,3.25,16.4825,28.14166667
163,BATHINDA,1999,Gram,Rabi,1100,1000.0,0.909090909,16.4825,28.14166667
164,BATHINDA,1999,Arhar (Tur),Kharif,100,100.0,1.0,16.4825,28.14166667
165,BATHINDA,1999,Moong,Kharif,2200,1000.0,0.454545455,16.4825,28.14166667
166,BATHINDA,1999,Groundnut,Kharif,1000,1000.0,1.0,16.4825,28.14166667
167,BATHINDA,1999,Rapeseed &Mustard,Rabi,7000,8000.0,1.142857143,16.4825,28.14166667
168,BATHINDA,1999,Cotton(lint),Kharif,151000,279000.0,1.847682119,16.4825,28.14166667
169,BATHINDA,2000,Rice,Kharif,99000,350000.0,3.535353535,20.26666667,27.59791667
170,BATHINDA,2000,Wheat,Rabi,243000,1014000.0,4.172839506,20.26666667,27.59791667
171,BATHINDA,2000,Bajra,Kharif,1000,1000.0,1.0,20.26666667,27.59791667
172,BATHINDA,2000,Maize,Kharif,1000,3000.0,3.0,20.26666667,27.59791667
173,BATHINDA,2000,Barley,Rabi,5000,14000.0,2.8,20.26666667,27.59791667
174,BATHINDA,2000,Gram,Rabi,1100,600.0,0.545454545,20.26666667,27.59791667
175,BATHINDA,2000,Moong,Kharif,1700,400.0,0.235294118,20.26666667,27.59791667
176,BATHINDA,2000,Moth,Kharif,100,100.0,1.0,20.26666667,27.59791667
177,BATHINDA,2000,Sesamum,Kharif,100,10.0,0.1,20.26666667,27.59791667
178,BATHINDA,2000,Cotton(lint),Kharif,147000,331000.0,2.25170068,20.26666667,27.59791667
179,BATHINDA,2001,Rice,Kharif,82000,307000.0,3.743902439,30.40833333,27.29583333
180,BATHINDA,2001,Wheat,Rabi,243000,949000.0,3.905349794,30.40833333,27.29583333
181,BATHINDA,2001,Barley,Rabi,3000,8000.0,2.666666667,30.40833333,27.29583333
182,BATHINDA,2001,Gram,Rabi,700,400.0,0.571428571,30.40833333,27.29583333
183,BATHINDA,2001,Moong,Kharif,1600,600.0,0.375,30.40833333,27.29583333
184,BATHINDA,2001,Moth,Kharif,100,100.0,1.0,30.40833333,27.29583333
185,BATHINDA,2001,Groundnut,Kharif,100,100.0,1.0,30.40833333,27.29583333
186,BATHINDA,2001,Sesamum,Kharif,400,200.0,0.5,30.40833333,27.29583333
187,BATHINDA,2001,Rapeseed &Mustard,Rabi,700,900.0,1.285714286,30.40833333,27.29583333
188,BATHINDA,2001,Cotton(lint),Kharif,162000,375000.0,2.314814815,30.40833333,27.29583333
189,BATHINDA,2001,Sugarcane,Whole year,1000,70000.0,70.0,30.40833333,27.29583333
190,BATHINDA,2002,Rice,Kharif,107000,367000.0,3.429906542,18.275,28.13958333
191,BATHINDA,2002,Wheat,Rabi,239000,999000.0,4.179916318,18.275,28.13958333
192,BATHINDA,2002,Bajra,Kharif,1000,1000.0,1.0,18.275,28.13958333
193,BATHINDA,2002,Maize,Kharif,1000,2000.0,2.0,18.275,28.13958333
194,BATHINDA,2002,Barley,Rabi,3000,10000.0,3.333333333,18.275,28.13958333
195,BATHINDA,2002,Gram,Rabi,700,800.0,1.142857143,18.275,28.13958333
196,BATHINDA,2002,Moong,Kharif,1200,600.0,0.5,18.275,28.13958333
197,BATHINDA,2002,Groundnut,Kharif,700,600.0,0.857142857,18.275,28.13958333
198,BATHINDA,2002,Sesamum,Kharif,1600,400.0,0.25,18.275,28.13958333
199,BATHINDA,2002,Rapeseed &Mustard,Rabi,13000,12000.0,0.923076923,18.275,28.13958333
200,BATHINDA,2002,Cotton(lint),Kharif,125000,347000.0,2.776,18.275,28.13958333
201,BATHINDA,2002,Sugarcane,Whole year,1000,60000.0,60.0,18.275,28.13958333
202,BATHINDA,2002,Guar seed,Whole year,11100,9400.0,0.846846847,18.275,28.13958333
203,BATHINDA,2003,Rice,Kharif,105000,419000.0,3.99047619,37.2525,26.53791667
204,BATHINDA,2003,Wheat,Rabi,242000,942000.0,3.892561983,37.2525,26.53791667
205,BATHINDA,2003,Bajra,Kharif,1000,1000.0,1.0,37.2525,26.53791667
206,BATHINDA,2003,Maize,Kharif,1000,3000.0,3.0,37.2525,26.53791667
207,BATHINDA,2003,Barley,Rabi,3000,10000.0,3.333333333,37.2525,26.53791667
208,BATHINDA,2003,Gram,Rabi,900,800.0,0.888888889,37.2525,26.53791667
209,BATHINDA,2003,Arhar (Tur),Kharif,100,100.0,1.0,37.2525,26.53791667
210,BATHINDA,2003,Moong,Kharif,1800,1100.0,0.611111111,37.2525,26.53791667
211,BATHINDA,2003,Moth,Kharif,100,100.0,1.0,37.2525,26.53791667
212,BATHINDA,2003,Groundnut,Kharif,300,200.0,0.666666667,37.2525,26.53791667
213,BATHINDA,2003,Sesamum,Kharif,200,100.0,0.5,37.2525,26.53791667
214,BATHINDA,2003,Rapeseed &Mustard,Rabi,9000,11000.0,1.222222222,37.2525,26.53791667
215,BATHINDA,2003,Cotton(lint),Kharif,128000,411000.0,3.2109375,37.2525,26.53791667
216,BATHINDA,2003,Sugarcane,Whole year,1000,50000.0,50.0,37.2525,26.53791667
217,BATHINDA,2003,Guar seed,Whole year,14700,11900.0,0.80952381,37.2525,26.53791667
218,BATHINDA,2004,Rice,Kharif,102000,415000.0,4.068627451,27.58,27.69083333
219,BATHINDA,2004,Wheat,Rabi,241000,993000.0,4.12033195,27.58,27.69083333
220,BATHINDA,2004,Bajra,Kharif,1000,1000.0,1.0,27.58,27.69083333
221,BATHINDA,2004,Barley,Rabi,3000,9000.0,3.0,27.58,27.69083333
222,BATHINDA,2004,Gram,Rabi,600,500.0,0.833333333,27.58,27.69083333
223,BATHINDA,2004,Moong,Kharif,1200,800.0,0.666666667,27.58,27.69083333
224,BATHINDA,2004,Moth,Kharif,100,100.0,1.0,27.58,27.69083333
225,BATHINDA,2004,Groundnut,Kharif,200,100.0,0.5,27.58,27.69083333
226,BATHINDA,2004,Sesamum,Kharif,200,100.0,0.5,27.58,27.69083333
227,BATHINDA,2004,Rapeseed &Mustard,Rabi,9000,8000.0,0.888888889,27.58,27.69083333
228,BATHINDA,2004,Cotton(lint),Kharif,141000,593000.0,4.205673759,27.58,27.69083333
229,BATHINDA,2004,Guar seed,Whole year,9600,7200.0,0.75,27.58,27.69083333
230,BATHINDA,2005,Rice,Kharif,95000,385000.0,4.052631579,34.2425,26.375
231,BATHINDA,2005,Wheat,Rabi,243000,954000.0,3.925925926,34.2425,26.375
232,BATHINDA,2005,Bajra,Kharif,1000,1000.0,1.0,34.2425,26.375
233,BATHINDA,2005,Barley,Rabi,2000,5000.0,2.5,34.2425,26.375
234,BATHINDA,2005,Gram,Rabi,500,500.0,1.0,34.2425,26.375
235,BATHINDA,2005,Moong,Kharif,1200,900.0,0.75,34.2425,26.375
236,BATHINDA,2005,Groundnut,Kharif,200,200.0,1.0,34.2425,26.375
237,BATHINDA,2005,Sesamum,Kharif,200,100.0,0.5,34.2425,26.375
238,BATHINDA,2005,Rapeseed &Mustard,Rabi,7000,8000.0,1.142857143,34.2425,26.375
239,BATHINDA,2005,Cotton(lint),Kharif,151000,659000.0,4.364238411,34.2425,26.375
240,BATHINDA,2005,Guar seed,Whole year,8100,6200.0,0.765432099,34.2425,26.375
241,BATHINDA,2006,Rice,Kharif,87000,358000.0,4.114942529,32.12666667,27.20625
242,BATHINDA,2006,Wheat,Rabi,245000,1044000.0,4.26122449,32.12666667,27.20625
243,BATHINDA,2006,Bajra,Kharif,1000,1000.0,1.0,32.12666667,27.20625
244,BATHINDA,2006,Barley,Rabi,2000,7000.0,3.5,32.12666667,27.20625
245,BATHINDA,2006,Gram,Rabi,300,400.0,1.333333333,32.12666667,27.20625
246,BATHINDA,2006,Moong,Kharif,1000,800.0,0.8,32.12666667,27.20625
247,BATHINDA,2006,Moth,Kharif,100,100.0,1.0,32.12666667,27.20625
248,BATHINDA,2006,Groundnut,Kharif,200,200.0,1.0,32.12666667,27.20625
249,BATHINDA,2006,Rapeseed &Mustard,Rabi,6000,8000.0,1.333333333,32.12666667,27.20625
250,BATHINDA,2006,Cotton(lint),Kharif,161000,739000.0,4.590062112,32.12666667,27.20625
251,BATHINDA,2006,Guar seed,Whole year,7200,5500.0,0.763888889,32.12666667,27.20625
252,BATHINDA,2007,Rice,Kharif,86000,368000.0,4.279069767,34.32166667,27.13208333
253,BATHINDA,2007,Wheat,Rabi,247000,1077000.0,4.360323887,34.32166667,27.13208333
254,BATHINDA,2007,Bajra,Kharif,1000,1000.0,1.0,34.32166667,27.13208333
255,BATHINDA,2007,Barley,Rabi,2000,6000.0,3.0,34.32166667,27.13208333
256,BATHINDA,2007,Gram,Rabi,200,200.0,1.0,34.32166667,27.13208333
257,BATHINDA,2007,Moong,Kharif,800,600.0,0.75,34.32166667,27.13208333
258,BATHINDA,2007,Groundnut,Kharif,200,200.0,1.0,34.32166667,27.13208333
259,BATHINDA,2007,Rapeseed &Mustard,Rabi,2000,3000.0,1.5,34.32166667,27.13208333
260,BATHINDA,2007,Cotton(lint),Kharif,165000,660000.0,4.0,34.32166667,27.13208333
261,BATHINDA,2007,Guar seed,Whole year,4700,3600.0,0.765957447,34.32166667,27.13208333
262,BATHINDA,2008,Rice,Kharif,97000,427000.0,4.402061856,49.255,26.26333333
263,BATHINDA,2008,Wheat,Rabi,249000,1152000.0,4.626506024,49.255,26.26333333
264,BATHINDA,2008,Barley,Rabi,2000,7000.0,3.5,49.255,26.26333333
265,BATHINDA,2008,Gram,Rabi,200,200.0,1.0,49.255,26.26333333
266,BATHINDA,2008,Moong,Kharif,600,500.0,0.833333333,49.255,26.26333333
267,BATHINDA,2008,Groundnut,Kharif,300,200.0,0.666666667,49.255,26.26333333
268,BATHINDA,2008,Rapeseed &Mustard,Rabi,3000,4000.0,1.333333333,49.255,26.26333333
269,BATHINDA,2008,Cotton(lint),Kharif,153000,714000.0,4.666666667,49.255,26.26333333
270,BATHINDA,2008,Guar seed,Whole year,7500,5700.0,0.76,49.255,26.26333333
271,BATHINDA,2009,Rice,Kharif,104000,476000.0,4.576923077,28.33083333,27.18125
272,BATHINDA,2009,Wheat,Rabi,251000,1013000.0,4.035856574,28.33083333,27.18125
273,BATHINDA,2009,Barley,Rabi,2000,6000.0,3.0,28.33083333,27.18125
274,BATHINDA,2009,Gram,Rabi,300,300.0,1.0,28.33083333,27.18125
275,BATHINDA,2009,Moong,Kharif,500,400.0,0.8,28.33083333,27.18125
276,BATHINDA,2009,Groundnut,Kharif,100,100.0,1.0,28.33083333,27.18125
277,BATHINDA,2009,Rapeseed &Mustard,Rabi,2000,3000.0,1.5,28.33083333,27.18125
278,BATHINDA,2009,Cotton(lint),Kharif,150000,659000.0,4.393333333,28.33083333,27.18125
279,BATHINDA,2009,Guar seed,Whole year,4700,3700.0,0.787234043,28.33083333,27.18125
280,BATHINDA,2010,Rice,Kharif,107000,437000.0,4.08411215,42.1275,27.01166667
281,BATHINDA,2010,Wheat,Rabi,253000,1166000.0,4.608695652,42.1275,27.01166667
282,BATHINDA,2010,Barley,Rabi,2000,7000.0,3.5,42.1275,27.01166667
283,BATHINDA,2010,Gram,Rabi,300,400.0,1.333333333,42.1275,27.01166667
284,BATHINDA,2010,Moong,Kharif,600,400.0,0.666666667,42.1275,27.01166667
285,BATHINDA,2010,Groundnut,Kharif,100,100.0,1.0,42.1275,27.01166667
286,BATHINDA,2010,Rapeseed &Mustard,Rabi,2000,3000.0,1.5,42.1275,27.01166667
287,BATHINDA,2010,Cotton(lint),Kharif,147000,607000.0,4.129251701,42.1275,27.01166667
288,BATHINDA,2010,Guar seed,Whole year,4100,3300.0,0.804878049,42.1275,27.01166667
289,BATHINDA,2012,Rice,Kharif,107000,458000.0,4.280373832,32.535,26.11958333
290,BATHINDA,2012,Wheat,Rabi,254000,1216000.0,4.787401575,32.535,26.11958333
291,BATHINDA,2012,Barley,Rabi,2000,7000.0,3.5,32.535,26.11958333
292,BATHINDA,2012,Gram,Rabi,200,200.0,1.0,32.535,26.11958333
293,BATHINDA,2012,Moong,Kharif,400,300.0,0.75,32.535,26.11958333
294,BATHINDA,2012,Rapeseed &Mustard,Rabi,2000,2000.0,1.0,32.535,26.11958333
295,BATHINDA,2012,Cotton(lint),Kharif,151000,581000.0,3.847682119,32.535,26.11958333
